Data,Geração programada,Geração verificada,temperatura,velocidade_vento,direcao_vento
2022-06-17 00:00:00,210.5,270.162,14.9,25.9,91
2022-06-17 01:00:00,210.5,287.946,14.3,25.2,92
2022-06-17 02:00:00,204.0,277.208,14.5,25.7,95
2022-06-17 03:00:00,191.5,274.343,14.1,24.9,95
2022-06-17 04:00:00,179.5,279.114,13.7,25.0,96
2022-06-17 05:00:00,173.0,274.844,13.4,24.6,97
2022-06-17 06:00:00,165.0,290.828,13.3,25.6,100
2022-06-17 07:00:00,144.0,299.16,13.4,26.4,101
2022-06-17 08:00:00,116.0,258.92,14.4,27.8,103
2022-06-17 09:00:00,85.0,202.946,17.3,24.5,107
2022-06-17 10:00:00,55.5,146.007,19.6,21.3,109
2022-06-17 11:00:00,31.5,68.475,21.5,18.9,114
2022-06-17 12:00:00,19.5,29.078,23.0,16.1,114
2022-06-17 13:00:00,18.0,17.474,24.1,13.4,114
2022-06-17 14:00:00,25.5,13.146,24.7,11.0,113
2022-06-17 15:00:00,45.0,9.191,24.8,10.2,108
2022-06-17 16:00:00,67.5,10.689,24.3,10.8,105
2022-06-17 17:00:00,95.0,40.786,23.0,13.5,115
2022-06-17 18:00:00,132.0,78.372,20.6,18.7,118
2022-06-17 19:00:00,154.0,110.25,19.3,19.9,95
2022-06-17 20:00:00,152.5,148.132,18.4,21.7,95
2022-06-17 21:00:00,144.0,154.2,17.9,20.3,84
2022-06-17 22:00:00,137.0,142.417,17.2,18.4,84
2022-06-17 23:00:00,132.5,120.144,16.9,19.6,77
2022-06-18 00:00:00,126.5,90.061,16.5,18.9,72
2022-06-18 01:00:00,127.5,61.05,16.0,18.7,74
2022-06-18 02:00:00,128.0,117.139,15.6,19.2,84
2022-06-18 03:00:00,117.0,154.426,15.1,19.4,91
2022-06-18 04:00:00,100.0,129.149,14.4,19.6,97
2022-06-18 05:00:00,90.5,127.44,13.7,19.6,96
2022-06-18 06:00:00,81.0,115.489,13.3,19.8,92
2022-06-18 07:00:00,67.0,100.989,14.6,20.2,86
2022-06-18 08:00:00,59.0,68.043,17.0,14.9,83
2022-06-18 09:00:00,51.5,38.08,19.4,15.5,89
2022-06-18 10:00:00,40.0,24.441,21.6,14.1,96
2022-06-18 11:00:00,29.0,21.927,23.4,11.6,106
2022-06-18 12:00:00,25.5,14.038,25.0,10.9,117
2022-06-18 13:00:00,30.5,10.24,26.0,10.3,119
2022-06-18 14:00:00,48.5,9.225,26.5,10.7,123
2022-06-18 15:00:00,81.0,9.585,26.4,12.1,120
2022-06-18 16:00:00,106.0,13.891,25.8,13.0,114
2022-06-18 17:00:00,138.0,26.732,24.4,14.6,106
2022-06-18 18:00:00,182.0,128.758,22.0,20.2,101
2022-06-18 19:00:00,204.0,243.481,20.7,24.9,88
2022-06-18 20:00:00,198.0,217.662,19.0,23.2,83
2022-06-18 21:00:00,191.0,194.79,18.8,23.1,75
2022-06-18 22:00:00,193.0,163.462,18.2,22.9,82
2022-06-18 23:00:00,201.5,115.868,17.8,22.9,77
2022-06-19 00:00:00,239.0,178.445,17.2,21.2,80
2022-06-19 01:00:00,244.0,230.185,16.8,20.9,86
2022-06-19 02:00:00,244.0,231.048,16.7,22.5,84
2022-06-19 03:00:00,231.5,209.043,16.4,24.5,89
2022-06-19 04:00:00,212.5,241.568,15.9,24.5,89
2022-06-19 05:00:00,208.5,278.473,15.1,23.4,88
2022-06-19 06:00:00,214.0,271.271,14.8,21.9,81
2022-06-19 07:00:00,225.5,238.833,15.8,20.3,70
2022-06-19 08:00:00,237.5,216.142,17.7,17.3,78
2022-06-19 09:00:00,225.0,217.333,20.0,21.0,95
2022-06-19 10:00:00,195.0,251.405,22.1,22.6,99
2022-06-19 11:00:00,166.0,235.911,23.7,24.0,107
2022-06-19 12:00:00,147.5,195.969,24.9,24.5,110
2022-06-19 13:00:00,148.5,146.667,25.9,24.5,112
2022-06-19 14:00:00,165.5,123.247,26.2,24.3,114
2022-06-19 15:00:00,178.0,124.789,26.0,23.9,113
2022-06-19 16:00:00,181.5,168.771,25.1,24.0,116
2022-06-19 17:00:00,190.0,170.7,23.4,24.7,119
2022-06-19 18:00:00,230.5,213.103,21.2,26.6,118
2022-06-19 19:00:00,272.5,237.425,19.8,26.8,121
2022-06-19 20:00:00,287.0,239.83,18.8,24.7,121
2022-06-19 21:00:00,296.5,218.817,18.3,22.3,121
2022-06-19 22:00:00,299.0,273.958,17.8,24.5,120
2022-06-19 23:00:00,292.0,323.211,17.7,30.2,121
2022-06-20 00:00:00,296.0,322.178,16.9,30.4,114
2022-06-20 01:00:00,297.0,303.238,16.0,30.0,110
2022-06-20 02:00:00,296.5,287.942,15.4,29.0,110
2022-06-20 03:00:00,295.5,279.221,14.8,29.6,106
2022-06-20 04:00:00,294.5,252.759,14.4,29.3,104
2022-06-20 05:00:00,297.5,242.103,13.8,29.3,101
2022-06-20 06:00:00,299.5,282.296,13.4,27.2,101
2022-06-20 07:00:00,302.0,299.372,14.3,25.8,103
2022-06-20 08:00:00,307.0,307.406,14.8,28.1,109
2022-06-20 09:00:00,300.0,318.399,16.2,29.1,116
2022-06-20 10:00:00,289.5,316.79,18.5,30.1,116
2022-06-20 11:00:00,273.0,313.468,20.8,29.6,114
2022-06-20 12:00:00,239.5,310.475,22.5,30.2,113
2022-06-20 13:00:00,203.0,308.768,22.8,29.0,113
2022-06-20 14:00:00,181.0,302.16,23.4,27.7,113
2022-06-20 15:00:00,171.0,308.073,23.3,26.6,115
2022-06-20 16:00:00,177.0,318.181,22.8,25.6,116
2022-06-20 17:00:00,191.5,315.556,21.9,25.6,118
2022-06-20 18:00:00,227.0,288.602,20.6,23.1,124
2022-06-20 19:00:00,267.5,308.102,19.5,27.1,126
2022-06-20 20:00:00,286.5,316.138,18.9,26.9,128
2022-06-20 21:00:00,296.5,319.341,18.1,26.9,115
2022-06-20 22:00:00,300.0,313.286,17.7,29.7,113
2022-06-20 23:00:00,299.0,324.561,17.3,32.1,115
2022-06-21 00:00:00,311.5,323.934,16.9,32.7,115
2022-06-21 01:00:00,311.5,321.751,16.8,32.5,116
2022-06-21 02:00:00,314.0,316.061,16.5,31.4,117
2022-06-21 03:00:00,314.5,315.042,16.5,29.5,115
2022-06-21 04:00:00,316.0,322.459,16.5,31.2,116
2022-06-21 05:00:00,319.5,319.712,16.5,31.1,114
2022-06-21 06:00:00,321.5,318.573,16.2,33.2,111
2022-06-21 07:00:00,320.5,329.515,16.6,36.4,116
2022-06-21 08:00:00,322.0,333.935,17.3,39.0,120
2022-06-21 09:00:00,319.5,332.494,17.8,34.6,121
2022-06-21 10:00:00,317.5,328.921,19.7,36.4,117
2022-06-21 11:00:00,315.0,324.325,20.8,35.7,112
2022-06-21 12:00:00,306.0,321.116,21.9,34.7,109
2022-06-21 13:00:00,286.0,319.914,22.0,34.0,113
2022-06-21 14:00:00,253.0,316.027,21.5,32.4,116
2022-06-21 15:00:00,214.5,298.907,21.8,30.6,120
2022-06-21 16:00:00,191.0,230.235,21.5,26.8,123
2022-06-21 17:00:00,185.5,238.851,20.3,24.1,122
2022-06-21 18:00:00,208.0,263.22,20.0,23.7,120
2022-06-21 19:00:00,238.5,305.564,19.2,23.7,126
2022-06-21 20:00:00,252.5,297.457,18.9,22.8,125
2022-06-21 21:00:00,261.0,309.986,18.6,28.1,121
2022-06-21 22:00:00,266.0,310.398,18.0,26.1,120
2022-06-21 23:00:00,271.5,316.171,17.5,26.3,119
2022-06-22 00:00:00,258.0,299.939,17.1,29.1,116
2022-06-22 01:00:00,269.5,267.397,16.9,30.5,109
2022-06-22 02:00:00,277.5,312.313,16.7,30.9,109
2022-06-22 03:00:00,285.0,312.644,16.2,30.9,109
2022-06-22 04:00:00,294.5,308.608,16.0,30.6,110
2022-06-22 05:00:00,301.5,321.296,15.8,29.1,112
2022-06-22 06:00:00,301.0,325.363,15.8,29.4,113
2022-06-22 07:00:00,303.5,309.486,16.1,29.2,114
2022-06-22 08:00:00,310.0,309.043,17.2,30.3,114
2022-06-22 09:00:00,312.5,309.874,18.4,28.4,114
2022-06-22 10:00:00,315.5,302.934,19.9,29.1,117
2022-06-22 11:00:00,308.0,313.85,21.9,29.8,118
2022-06-22 12:00:00,285.0,311.845,22.7,30.4,116
2022-06-22 13:00:00,249.5,307.907,23.9,28.8,116
2022-06-22 14:00:00,218.0,296.879,24.2,25.9,117
2022-06-22 15:00:00,196.0,249.982,24.6,25.4,117
2022-06-22 16:00:00,179.5,231.234,22.9,29.8,117
2022-06-22 17:00:00,164.5,244.409,22.1,26.2,117
2022-06-22 18:00:00,176.0,228.93,20.1,26.1,123
2022-06-22 19:00:00,199.5,274.714,19.0,26.0,121
2022-06-22 20:00:00,213.0,255.788,18.3,25.5,119
2022-06-22 21:00:00,225.5,251.606,17.3,25.3,107
2022-06-22 22:00:00,231.5,267.962,16.7,24.9,104
2022-06-22 23:00:00,230.0,319.711,16.3,25.6,107
2022-06-23 00:00:00,271.0,336.98,16.0,27.8,109
2022-06-23 01:00:00,273.5,334.605,15.8,30.4,114
2022-06-23 02:00:00,279.0,323.49,15.8,31.1,114
2022-06-23 03:00:00,288.0,331.18,15.9,32.4,111
2022-06-23 04:00:00,303.0,290.284,15.8,32.8,113
2022-06-23 05:00:00,313.5,278.139,15.5,30.4,114
2022-06-23 06:00:00,310.5,319.994,15.3,28.7,115
2022-06-23 07:00:00,307.5,312.487,15.7,31.3,113
2022-06-23 08:00:00,305.5,334.174,17.3,37.3,107
2022-06-23 09:00:00,305.0,336.005,18.8,36.0,106
2022-06-23 10:00:00,315.0,339.322,19.9,36.4,107
2022-06-23 11:00:00,316.0,323.151,20.8,32.7,111
2022-06-23 12:00:00,296.5,311.767,20.7,33.8,115
2022-06-23 13:00:00,257.0,288.862,21.3,32.0,111
2022-06-23 14:00:00,206.5,294.055,22.5,30.3,110
2022-06-23 15:00:00,166.0,272.743,22.5,27.6,114
2022-06-23 16:00:00,146.5,237.531,21.8,26.4,119
2022-06-23 17:00:00,157.0,181.148,21.0,25.6,122
2022-06-23 18:00:00,200.0,194.847,20.1,22.4,127
2022-06-23 19:00:00,238.0,182.954,19.7,23.6,129
2022-06-23 20:00:00,258.0,198.754,19.2,22.8,128
2022-06-23 21:00:00,273.5,243.649,18.3,25.5,121
2022-06-23 22:00:00,281.0,295.561,18.0,28.9,121
2022-06-23 23:00:00,283.0,306.721,17.5,31.4,118
2022-06-24 00:00:00,262.0,329.208,17.0,33.8,118
2022-06-24 01:00:00,270.5,319.803,16.7,35.6,116
2022-06-24 02:00:00,276.0,319.743,16.6,35.6,113
2022-06-24 03:00:00,283.5,323.205,16.5,36.6,113
2022-06-24 04:00:00,293.5,307.765,16.4,36.4,111
2022-06-24 05:00:00,302.0,287.395,16.2,35.7,109
2022-06-24 06:00:00,304.0,325.523,16.0,34.7,105
2022-06-24 07:00:00,301.0,330.197,16.4,37.7,105
2022-06-24 08:00:00,298.5,333.653,17.7,38.7,108
2022-06-24 09:00:00,289.5,341.251,19.4,39.0,111
2022-06-24 10:00:00,280.0,336.692,21.6,39.7,112
2022-06-24 11:00:00,263.5,334.831,22.9,35.4,111
2022-06-24 12:00:00,247.0,330.485,24.0,32.4,113
2022-06-24 13:00:00,236.5,322.296,24.6,29.5,117
2022-06-24 14:00:00,237.5,310.687,24.5,27.5,116
2022-06-24 15:00:00,210.0,295.705,23.4,26.3,120
2022-06-24 16:00:00,178.5,257.567,22.7,24.8,123
2022-06-24 17:00:00,197.5,237.82,21.7,24.8,123
2022-06-24 18:00:00,209.0,231.572,20.3,25.1,125
2022-06-24 19:00:00,201.0,251.35,19.4,21.6,134
2022-06-24 20:00:00,209.5,204.685,18.7,23.7,136
2022-06-24 21:00:00,223.0,191.517,17.4,23.7,131
2022-06-24 22:00:00,225.0,247.898,17.0,25.6,125
2022-06-24 23:00:00,222.0,231.201,16.4,26.0,112
2022-06-25 00:00:00,226.5,188.802,15.6,24.4,103
2022-06-25 01:00:00,229.5,161.74,15.0,23.5,105
2022-06-25 02:00:00,226.0,132.058,15.2,22.8,108
2022-06-25 03:00:00,222.5,187.758,15.1,21.1,113
2022-06-25 04:00:00,231.0,231.961,14.9,21.6,114
2022-06-25 05:00:00,245.5,274.195,14.6,22.3,113
2022-06-25 06:00:00,257.0,272.962,14.4,22.1,112
2022-06-25 07:00:00,261.0,247.05,14.6,21.7,117
2022-06-25 08:00:00,260.5,272.394,15.7,24.1,122
2022-06-25 09:00:00,249.5,298.942,17.2,22.4,123
2022-06-25 10:00:00,228.0,244.216,19.0,23.2,123
2022-06-25 11:00:00,205.5,272.607,20.0,24.0,123
2022-06-25 12:00:00,174.0,257.188,21.2,25.1,119
2022-06-25 13:00:00,133.5,234.5,21.7,24.0,120
2022-06-25 14:00:00,117.0,196.534,22.7,22.6,119
2022-06-25 15:00:00,115.5,217.103,23.0,22.6,121
2022-06-25 16:00:00,118.0,160.963,22.7,21.2,122
2022-06-25 17:00:00,146.5,191.971,21.7,19.5,124
2022-06-25 18:00:00,187.5,116.91,19.9,22.3,128
2022-06-25 19:00:00,214.5,92.298,19.0,23.6,128
2022-06-25 20:00:00,217.5,63.203,18.1,23.5,119
2022-06-25 21:00:00,213.0,61.47,16.8,21.7,111
2022-06-25 22:00:00,212.0,78.102,16.1,20.1,111
2022-06-25 23:00:00,211.5,147.332,15.8,23.0,115
2022-06-26 00:00:00,220.0,243.653,15.5,23.6,111
2022-06-26 01:00:00,221.0,278.301,15.1,23.2,106
2022-06-26 02:00:00,220.5,257.328,14.6,24.0,103
2022-06-26 03:00:00,216.5,233.97,14.5,23.0,100
2022-06-26 04:00:00,212.5,243.807,14.2,22.9,98
2022-06-26 05:00:00,211.0,247.729,14.2,23.3,99
2022-06-26 06:00:00,213.0,289.212,14.2,23.0,100
2022-06-26 07:00:00,222.5,272.572,14.4,22.2,98
2022-06-26 08:00:00,228.0,285.648,15.8,23.7,103
2022-06-26 09:00:00,205.0,264.81,17.7,23.1,104
2022-06-26 10:00:00,167.0,220.579,19.8,23.2,106
2022-06-26 11:00:00,132.5,197.962,21.9,23.6,109
2022-06-26 12:00:00,114.0,165.481,23.7,21.7,102
2022-06-26 13:00:00,113.5,117.326,24.5,21.4,103
2022-06-26 14:00:00,120.5,111.625,23.1,22.8,111
2022-06-26 15:00:00,134.0,153.488,23.3,20.7,113
2022-06-26 16:00:00,165.5,148.599,22.5,20.6,115
2022-06-26 17:00:00,200.5,175.647,21.4,18.7,113
2022-06-26 18:00:00,222.0,214.788,19.4,20.5,112
2022-06-26 19:00:00,234.0,228.6,18.6,23.1,108
2022-06-26 20:00:00,254.5,228.141,17.8,23.9,97
2022-06-26 21:00:00,265.5,250.168,17.3,23.4,94
2022-06-26 22:00:00,265.5,275.96,16.5,22.1,97
2022-06-26 23:00:00,263.0,298.565,16.1,26.2,99
2022-06-27 00:00:00,274.0,282.953,15.6,27.8,103
2022-06-27 01:00:00,276.0,311.122,14.8,26.8,105
2022-06-27 02:00:00,273.5,295.503,14.2,25.6,104
2022-06-27 03:00:00,272.0,269.526,13.8,25.5,103
2022-06-27 04:00:00,279.0,246.122,13.9,24.8,103
2022-06-27 05:00:00,287.5,263.711,14.1,26.4,107
2022-06-27 06:00:00,293.5,232.974,14.5,28.0,110
2022-06-27 07:00:00,297.0,260.677,15.0,27.3,113
2022-06-27 08:00:00,300.5,286.127,16.4,32.8,116
2022-06-27 09:00:00,292.0,306.52,17.9,31.6,114
2022-06-27 10:00:00,286.0,284.109,19.4,30.8,116
2022-06-27 11:00:00,278.5,275.325,20.8,30.1,115
2022-06-27 12:00:00,267.5,278.219,22.8,28.2,115
2022-06-27 13:00:00,259.0,251.154,23.3,28.0,116
2022-06-27 14:00:00,258.5,263.822,23.2,27.2,116
2022-06-27 15:00:00,264.0,282.953,21.9,30.1,119
2022-06-27 16:00:00,268.0,302.176,22.1,27.5,117
2022-06-27 17:00:00,261.5,303.267,20.7,27.9,120
2022-06-27 18:00:00,264.5,323.65,19.7,27.6,119
2022-06-27 19:00:00,273.5,334.136,18.0,29.0,118
2022-06-27 20:00:00,286.0,333.39,17.0,26.9,115
2022-06-27 21:00:00,296.5,337.052,16.6,28.9,111
2022-06-27 22:00:00,309.0,341.293,16.2,30.4,109
2022-06-27 23:00:00,317.0,328.788,15.9,30.0,104
2022-06-28 00:00:00,293.0,321.123,15.2,29.5,99
2022-06-28 01:00:00,289.5,295.267,15.1,28.9,101
2022-06-28 02:00:00,283.0,315.826,14.7,29.7,104
2022-06-28 03:00:00,278.5,318.046,14.5,28.9,107
2022-06-28 04:00:00,283.0,334.325,14.7,28.0,110
2022-06-28 05:00:00,290.5,334.058,14.6,27.3,111
2022-06-28 06:00:00,291.5,334.037,14.5,28.2,109
2022-06-28 07:00:00,285.5,335.657,14.7,30.1,109
2022-06-28 08:00:00,272.0,323.076,15.9,34.6,112
2022-06-28 09:00:00,236.0,304.672,17.4,32.7,109
2022-06-28 10:00:00,191.0,279.216,19.0,30.4,107
2022-06-28 11:00:00,145.0,228.424,20.8,28.7,105
2022-06-28 12:00:00,114.5,150.641,22.0,24.8,103
2022-06-28 13:00:00,113.0,139.449,22.9,21.7,105
2022-06-28 14:00:00,126.5,130.073,23.1,20.0,108
2022-06-28 15:00:00,153.0,140.357,22.7,19.5,106
2022-06-28 16:00:00,180.5,212.881,21.9,20.6,106
2022-06-28 17:00:00,199.0,269.637,20.5,22.5,110
2022-06-28 18:00:00,223.5,299.443,18.8,23.4,113
2022-06-28 19:00:00,241.0,311.345,17.6,25.7,110
2022-06-28 20:00:00,247.5,306.493,16.7,25.6,101
2022-06-28 21:00:00,245.5,306.4,16.0,24.0,98
2022-06-28 22:00:00,245.0,308.827,15.4,26.7,100
2022-06-28 23:00:00,243.5,289.824,14.9,28.1,100
2022-06-29 00:00:00,229.5,255.496,14.1,26.3,93
2022-06-29 01:00:00,214.0,218.909,13.3,26.3,92
2022-06-29 02:00:00,199.5,227.894,13.4,24.5,89
2022-06-29 03:00:00,184.0,199.323,13.8,24.8,91
2022-06-29 04:00:00,173.0,161.672,13.6,23.0,90
2022-06-29 05:00:00,169.0,202.056,13.5,23.0,91
2022-06-29 06:00:00,158.5,206.159,13.2,22.7,94
2022-06-29 07:00:00,138.5,182.606,13.6,23.8,94
2022-06-29 08:00:00,114.0,161.137,15.0,24.5,93
2022-06-29 09:00:00,86.5,100.808,17.3,22.3,91
2022-06-29 10:00:00,64.5,54.914,19.5,19.8,92
2022-06-29 11:00:00,50.0,3.488,21.2,15.2,94
2022-06-29 12:00:00,41.5,0.334,22.5,10.9,96
2022-06-29 13:00:00,41.0,1.912,23.4,10.1,94
2022-06-29 14:00:00,53.5,5.609,23.9,10.6,100
2022-06-29 15:00:00,80.5,14.502,23.9,12.1,107
2022-06-29 16:00:00,130.5,30.58,23.2,14.5,113
2022-06-29 17:00:00,181.0,68.746,21.9,16.4,116
2022-06-29 18:00:00,208.0,127.278,19.7,22.7,123
2022-06-29 19:00:00,210.5,218.32,18.5,25.3,113
2022-06-29 20:00:00,203.0,224.882,17.4,24.5,104
2022-06-29 21:00:00,191.5,199.732,16.8,24.3,97
2022-06-29 22:00:00,171.0,201.939,16.0,22.7,92
2022-06-29 23:00:00,155.0,176.303,15.5,21.6,86
2022-06-30 00:00:00,148.5,140.768,14.9,19.4,80
2022-06-30 01:00:00,165.0,135.343,14.6,19.6,76
2022-06-30 02:00:00,172.5,122.365,14.3,19.4,79
2022-06-30 03:00:00,165.5,144.971,14.0,21.2,90
2022-06-30 04:00:00,153.0,150.567,13.5,21.6,92
2022-06-30 05:00:00,146.5,138.345,13.0,21.6,88
2022-06-30 06:00:00,131.5,106.807,13.3,19.5,85
2022-06-30 07:00:00,112.5,83.296,13.9,21.4,83
2022-06-30 08:00:00,104.0,131.94,14.9,20.0,82
2022-06-30 09:00:00,97.5,177.855,17.7,18.0,89
2022-06-30 10:00:00,85.5,164.644,19.8,17.3,95
2022-06-30 11:00:00,74.5,147.265,21.2,17.4,97
