id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
N,Norte,04/01/2002,2180.566667
N,Norte,05/01/2002,2188.225
N,Norte,06/01/2002,2054.095833
N,Norte,07/01/2002,2142.983333
N,Norte,08/01/2002,2160.620833
N,Norte,09/01/2002,2154.941667
N,Norte,10/01/2002,2008.604167
N,Norte,11/01/2002,2153.0375
N,Norte,12/01/2002,2161.55
N,Norte,13/01/2002,2125.054167
N,Norte,14/01/2002,2243.1125
N,Norte,15/01/2002,2257.8
N,Norte,16/01/2002,2257.195833
N,Norte,17/01/2002,2263.158333
N,Norte,18/01/2002,2277.0625
N,Norte,19/01/2002,2209.479167
N,Norte,20/01/2002,2136.895833
N,Norte,21/01/2002,2256.304167
N,Norte,22/01/2002,2255.8
N,Norte,23/01/2002,2249.854167
N,Norte,24/01/2002,2258.85
N,Norte,25/01/2002,2259.2875
N,Norte,26/01/2002,2175.816667
N,Norte,27/01/2002,2014.366667
N,Norte,28/01/2002,2153.870833
N,Norte,29/01/2002,2125.579167
N,Norte,30/01/2002,2184.35
N,Norte,31/01/2002,2173.679167
N,Norte,01/02/2002,2157.595833
N,Norte,02/02/2002,2093.966667
N,Norte,03/02/2002,2083.895833
N,Norte,04/02/2002,2142
N,Norte,05/02/2002,2177.6125
N,Norte,06/02/2002,2187.333333
N,Norte,07/02/2002,2196.245833
N,Norte,08/02/2002,2202.254167
N,Norte,09/02/2002,2164.908333
N,Norte,10/02/2002,2123.245833
N,Norte,11/02/2002,2070.620833
N,Norte,12/02/2002,2029.645833
N,Norte,13/02/2002,2125.654167
N,Norte,14/02/2002,2186.433333
N,Norte,15/02/2002,2207.883333
N,Norte,16/02/2002,2133.8875
N,Norte,17/02/2002,2042.633333
N,Norte,18/02/2002,2235.629167
N,Norte,19/02/2002,2242.5625
N,Norte,20/02/2002,2249.875
N,Norte,21/02/2002,2269.3625
N,Norte,22/02/2002,2260.3125
N,Norte,23/02/2002,2297.408333
N,Norte,24/02/2002,2088.091667
N,Norte,25/02/2002,2260.2375
N,Norte,26/02/2002,2247.708333
N,Norte,27/02/2002,2265.083333
N,Norte,28/02/2002,2284.758333
N,Norte,01/03/2002,2286.875
N,Norte,02/03/2002,2180.733333
N,Norte,03/03/2002,2049.229167
N,Norte,04/03/2002,2140.979167
N,Norte,05/03/2002,2161.629167
N,Norte,06/03/2002,2158.341667
N,Norte,07/03/2002,2168.916667
N,Norte,08/03/2002,2171.595833
N,Norte,09/03/2002,2353.133333
N,Norte,10/03/2002,2357.008333
N,Norte,11/03/2002,2217.516667
N,Norte,12/03/2002,2214.983333
N,Norte,13/03/2002,2246.829167
N,Norte,14/03/2002,2327.195833
N,Norte,15/03/2002,2470.416667
N,Norte,16/03/2002,2376.691667
N,Norte,17/03/2002,2283.9125
N,Norte,18/03/2002,2429
N,Norte,19/03/2002,2417.429167
N,Norte,20/03/2002,2446.775
N,Norte,21/03/2002,2454.158333
N,Norte,22/03/2002,2449.133333
N,Norte,23/03/2002,2357.166667
N,Norte,24/03/2002,2269.291667
N,Norte,25/03/2002,2422.258333
N,Norte,26/03/2002,2441.216667
N,Norte,27/03/2002,2440.5375
N,Norte,28/03/2002,2380.958333
N,Norte,29/03/2002,2254.791667
N,Norte,30/03/2002,2328.354167
N,Norte,31/03/2002,2244.420833
N,Norte,01/04/2002,2418.65
N,Norte,02/04/2002,2427.85
N,Norte,03/04/2002,2399.329167
N,Norte,04/04/2002,2427.991667
N,Norte,05/04/2002,2438.85
N,Norte,06/04/2002,2366.520833
N,Norte,07/04/2002,2246.345833
N,Norte,08/04/2002,2436.179167
N,Norte,09/04/2002,2553.3125
N,Norte,10/04/2002,2626.116667
N,Norte,11/04/2002,2592.1375
N,Norte,12/04/2002,2585.775
N,Norte,13/04/2002,2512.908333
N,Norte,14/04/2002,2438.5125
N,Norte,15/04/2002,2609.658333
N,Norte,16/04/2002,2586.2625
N,Norte,17/04/2002,2601.945833
N,Norte,18/04/2002,2645.945833
N,Norte,19/04/2002,2655.208333
N,Norte,20/04/2002,2584.8875
N,Norte,21/04/2002,2457.3625
N,Norte,22/04/2002,2531.895833
N,Norte,23/04/2002,2503.9375
N,Norte,24/04/2002,2498.15125
N,Norte,25/04/2002,2494.729167
N,Norte,26/04/2002,2511.179167
N,Norte,27/04/2002,2431.354167
N,Norte,28/04/2002,2321.127917
N,Norte,29/04/2002,2506.383333
N,Norte,30/04/2002,2456.445833
N,Norte,01/05/2002,2372.625
N,Norte,02/05/2002,2432.116667
N,Norte,03/05/2002,2438.3375
N,Norte,04/05/2002,2368.091667
N,Norte,05/05/2002,2270.8125
N,Norte,06/05/2002,2468.779167
N,Norte,07/05/2002,2358.854167
N,Norte,08/05/2002,2465.645833
N,Norte,09/05/2002,2271.645833
N,Norte,10/05/2002,2317.708333
N,Norte,11/05/2002,2173.733333
N,Norte,12/05/2002,2099.0625
N,Norte,13/05/2002,2235.483333
N,Norte,14/05/2002,2309.575
N,Norte,15/05/2002,2283.933333
N,Norte,16/05/2002,2297.85
N,Norte,17/05/2002,2306.454167
N,Norte,18/05/2002,2194.166667
N,Norte,19/05/2002,2106.8625
N,Norte,20/05/2002,2268.9
N,Norte,21/05/2002,2286.054167
N,Norte,22/05/2002,2296.2
N,Norte,23/05/2002,2279.204167
N,Norte,24/05/2002,2266.1125
N,Norte,25/05/2002,2248.958333
N,Norte,26/05/2002,2149.0625
N,Norte,27/05/2002,2217.458333
N,Norte,28/05/2002,2297.158333
N,Norte,29/05/2002,2276.458333
N,Norte,30/05/2002,2133.475
N,Norte,31/05/2002,2253.695833
N,Norte,01/06/2002,2169.366667
N,Norte,02/06/2002,2084.133333
N,Norte,03/06/2002,2249.854167
N,Norte,04/06/2002,2351.3375
N,Norte,05/06/2002,2278.604167
N,Norte,06/06/2002,2303.445833
N,Norte,07/06/2002,2266.741667
N,Norte,08/06/2002,2143.9
N,Norte,09/06/2002,2082.1125
N,Norte,10/06/2002,2309.204167
N,Norte,11/06/2002,2335.245833
N,Norte,12/06/2002,2325.520833
N,Norte,13/06/2002,2300.604167
N,Norte,14/06/2002,2269.5875
N,Norte,15/06/2002,2198
N,Norte,16/06/2002,2158.8125
N,Norte,17/06/2002,2236.404167
N,Norte,18/06/2002,2295.5375
N,Norte,19/06/2002,2301.9375
N,Norte,20/06/2002,2352.779167
N,Norte,21/06/2002,2400.183333
N,Norte,22/06/2002,2441.470833
N,Norte,23/06/2002,2320.25
N,Norte,24/06/2002,2555.283333
N,Norte,25/06/2002,2484.141667
N,Norte,26/06/2002,2322.2875
N,Norte,27/06/2002,2400.304167
N,Norte,28/06/2002,2384.783333
N,Norte,29/06/2002,2339.575
N,Norte,30/06/2002,2253.316667
N,Norte,01/07/2002,2376.7
N,Norte,02/07/2002,2391.3625
N,Norte,03/07/2002,2402.525
N,Norte,04/07/2002,2399.941667
N,Norte,05/07/2002,2388.1
N,Norte,06/07/2002,2331.108333
N,Norte,07/07/2002,2240.779167
N,Norte,08/07/2002,2416.825
N,Norte,09/07/2002,2419.816667
N,Norte,10/07/2002,2436.5625
N,Norte,11/07/2002,2433.954167
N,Norte,12/07/2002,2420.808333
N,Norte,13/07/2002,2253.25
N,Norte,14/07/2002,2224.395833
N,Norte,15/07/2002,2390.825
N,Norte,16/07/2002,2401.458333
N,Norte,17/07/2002,2405.729167
N,Norte,18/07/2002,2367.020833
N,Norte,19/07/2002,2270.633333
N,Norte,20/07/2002,2201.9875
N,Norte,21/07/2002,2185.016667
N,Norte,22/07/2002,2371.979167
N,Norte,23/07/2002,2397.141667
N,Norte,24/07/2002,2414.691667
N,Norte,25/07/2002,2442.625
N,Norte,26/07/2002,2475.85
N,Norte,27/07/2002,2361.116667
N,Norte,28/07/2002,2322.316667
N,Norte,29/07/2002,2471.704167
N,Norte,30/07/2002,2454.516667
N,Norte,31/07/2002,2396.3125
N,Norte,01/08/2002,2392.441667
N,Norte,02/08/2002,2439.879167
N,Norte,03/08/2002,2341.966667
N,Norte,04/08/2002,2250.5125
N,Norte,05/08/2002,2427.595833
N,Norte,06/08/2002,2439.1
N,Norte,07/08/2002,2445.5
N,Norte,08/08/2002,2452.391667
N,Norte,09/08/2002,2456.858333
N,Norte,10/08/2002,2411.8125
N,Norte,11/08/2002,2343.7375
N,Norte,12/08/2002,2516.220833
N,Norte,13/08/2002,2522.95
N,Norte,14/08/2002,2478.2625
N,Norte,15/08/2002,2423.904167
N,Norte,16/08/2002,2398.966667
N,Norte,17/08/2002,2428.920833
N,Norte,18/08/2002,2333.4875
N,Norte,19/08/2002,2480.391667
N,Norte,20/08/2002,2505.470833
N,Norte,21/08/2002,2479.554167
N,Norte,22/08/2002,2461.5875
N,Norte,23/08/2002,2488.608333
N,Norte,24/08/2002,2443.470833
N,Norte,25/08/2002,2282.741667
N,Norte,26/08/2002,2491.441667
N,Norte,27/08/2002,2491.520833
N,Norte,28/08/2002,2546.916667
N,Norte,29/08/2002,2501.529167
N,Norte,30/08/2002,2538.279167
N,Norte,31/08/2002,2411.858333
N,Norte,01/09/2002,2284.195833
N,Norte,02/09/2002,2474.954167
N,Norte,03/09/2002,2478.516667
N,Norte,04/09/2002,2452.525
N,Norte,05/09/2002,2310.558333
N,Norte,06/09/2002,2405.966667
N,Norte,07/09/2002,2154.770833
N,Norte,08/09/2002,2188.991667
N,Norte,09/09/2002,2408.445833
N,Norte,10/09/2002,2386.066667
N,Norte,11/09/2002,2354.858333
N,Norte,12/09/2002,2370.295833
N,Norte,13/09/2002,2398.15
N,Norte,14/09/2002,2280.408333
N,Norte,15/09/2002,2181.304167
N,Norte,16/09/2002,2344.491667
N,Norte,17/09/2002,2378.1125
N,Norte,18/09/2002,2375.9
N,Norte,19/09/2002,2374.6125
N,Norte,20/09/2002,2384.808333
N,Norte,21/09/2002,2301.466667
N,Norte,22/09/2002,2228.770833
N,Norte,23/09/2002,2389.429167
N,Norte,24/09/2002,2478.816667
N,Norte,25/09/2002,2448.054167
N,Norte,26/09/2002,2236.033333
N,Norte,27/09/2002,2425.145833
N,Norte,28/09/2002,2349.879167
N,Norte,29/09/2002,2226.595833
N,Norte,30/09/2002,2343.233333
N,Norte,01/10/2002,2341.95
N,Norte,02/10/2002,2373.2625
N,Norte,03/10/2002,2400.975
N,Norte,04/10/2002,2406.608333
N,Norte,05/10/2002,2306.683333
N,Norte,06/10/2002,2226.3625
N,Norte,07/10/2002,2380.775
N,Norte,08/10/2002,2445.345833
N,Norte,09/10/2002,2485.104167
N,Norte,10/10/2002,2429.166667
N,Norte,11/10/2002,2451.3375
N,Norte,12/10/2002,2346.1
N,Norte,13/10/2002,2183.066667
N,Norte,14/10/2002,2318.7
N,Norte,15/10/2002,2215.283333
N,Norte,16/10/2002,2137.5375
N,Norte,17/10/2002,2292.875
N,Norte,18/10/2002,2327.2125
N,Norte,19/10/2002,2178.941667
N,Norte,20/10/2002,1978.270833
N,Norte,21/10/2002,2132.516667
N,Norte,22/10/2002,2152.320833
N,Norte,23/10/2002,2291.304167
N,Norte,24/10/2002,2196.995833
N,Norte,25/10/2002,2316.358333
N,Norte,26/10/2002,2203.649583
N,Norte,27/10/2002,2085.554583
N,Norte,28/10/2002,2214.679167
N,Norte,29/10/2002,2212.504167
N,Norte,30/10/2002,2159.9375
N,Norte,31/10/2002,2113.504167
N,Norte,01/11/2002,2115.108333
N,Norte,02/11/2002,2093.8875
N,Norte,03/11/2002,1927.366667
N,Norte,04/11/2002,2161.433333
N,Norte,05/11/2002,2155.479167
N,Norte,06/11/2002,2224.179167
N,Norte,07/11/2002,2274.783333
N,Norte,08/11/2002,2196.9
N,Norte,09/11/2002,2117.254167
N,Norte,10/11/2002,2021.433333
N,Norte,11/11/2002,2187.6
N,Norte,12/11/2002,2209.983333
N,Norte,13/11/2002,2250.55
N,Norte,14/11/2002,2055.170833
N,Norte,15/11/2002,2099.533333
N,Norte,16/11/2002,2108.370833
N,Norte,17/11/2002,2003.954167
N,Norte,18/11/2002,2153.820833
N,Norte,19/11/2002,2199.233333
N,Norte,20/11/2002,2286.5625
N,Norte,21/11/2002,2698.825
N,Norte,22/11/2002,2670.429167
N,Norte,23/11/2002,2569.7875
N,Norte,24/11/2002,2482.254167
N,Norte,25/11/2002,2677.8625
N,Norte,26/11/2002,2699.2625
N,Norte,27/11/2002,2745.608333
N,Norte,28/11/2002,2723.554167
N,Norte,29/11/2002,2695.579167
N,Norte,30/11/2002,2598.491667
N,Norte,01/12/2002,2490.845833
N,Norte,02/12/2002,2653.108333
N,Norte,03/12/2002,2666.195833
N,Norte,04/12/2002,2706.845833
N,Norte,05/12/2002,2623.895833
N,Norte,06/12/2002,2695.333333
N,Norte,07/12/2002,2609.095833
N,Norte,08/12/2002,2427.083333
N,Norte,09/12/2002,2513.383333
N,Norte,10/12/2002,2538.254167
N,Norte,11/12/2002,2638.583333
N,Norte,12/12/2002,2622.845833
N,Norte,13/12/2002,2617.4125
N,Norte,14/12/2002,2557.920833
N,Norte,15/12/2002,2483.704167
N,Norte,16/12/2002,2640.25
N,Norte,17/12/2002,2636.35
N,Norte,18/12/2002,2617.0375
N,Norte,19/12/2002,2615.716667
N,Norte,20/12/2002,2607.25
N,Norte,21/12/2002,2521.6625
N,Norte,22/12/2002,2466.158333
N,Norte,23/12/2002,2621.429167
N,Norte,24/12/2002,2613.845833
N,Norte,25/12/2002,2488.508333
N,Norte,26/12/2002,2622.8875
N,Norte,27/12/2002,2645.129167
N,Norte,28/12/2002,2571.679167
N,Norte,29/12/2002,2511.2875
N,Norte,30/12/2002,2620.416667
N,Norte,31/12/2002,2595.979167
N,Norte,01/01/2003,2494.191667
N,Norte,02/01/2003,2615.816667
N,Norte,03/01/2003,2643.233333
N,Norte,04/01/2003,2594.479167
N,Norte,05/01/2003,2534.966667
N,Norte,06/01/2003,2690.541667
N,Norte,07/01/2003,2724.025
N,Norte,08/01/2003,2703.233333
N,Norte,09/01/2003,2716.820833
N,Norte,10/01/2003,2719.704167
N,Norte,11/01/2003,2639.65
N,Norte,12/01/2003,2502.0875
N,Norte,13/01/2003,2702.808333
N,Norte,14/01/2003,2671.0375
N,Norte,15/01/2003,2687.420833
N,Norte,16/01/2003,2673.366667
N,Norte,17/01/2003,2638.329167
N,Norte,18/01/2003,2554.6375
N,Norte,19/01/2003,2313.3375
N,Norte,20/01/2003,2562.658333
N,Norte,21/01/2003,2586.733333
N,Norte,22/01/2003,2591.904167
N,Norte,23/01/2003,2604.783333
N,Norte,24/01/2003,2599.633333
N,Norte,25/01/2003,2564.1375
N,Norte,26/01/2003,2480.5625
N,Norte,27/01/2003,2633.029167
N,Norte,28/01/2003,2612.420833
N,Norte,29/01/2003,2627.520833
N,Norte,30/01/2003,2646.083333
N,Norte,31/01/2003,2620.029167
N,Norte,01/02/2003,2562.529167
N,Norte,02/02/2003,2478.908333
N,Norte,03/02/2003,2641.729167
N,Norte,04/02/2003,2693.7
N,Norte,05/02/2003,2693.770833
N,Norte,06/02/2003,2673.354167
N,Norte,07/02/2003,2687.316667
N,Norte,08/02/2003,2564.966667
N,Norte,09/02/2003,2497.566667
N,Norte,10/02/2003,2643.704167
N,Norte,11/02/2003,2740.0375
N,Norte,12/02/2003,2699.95
N,Norte,13/02/2003,2686.641667
N,Norte,14/02/2003,2685.020833
N,Norte,15/02/2003,2626.891667
N,Norte,16/02/2003,2480.375
N,Norte,17/02/2003,2686.679167
N,Norte,18/02/2003,2719.870833
N,Norte,19/02/2003,2722.729167
N,Norte,20/02/2003,2747.3125
N,Norte,21/02/2003,2785.883333
N,Norte,22/02/2003,2804.395833
N,Norte,23/02/2003,2575.945833
N,Norte,24/02/2003,2773.958333
N,Norte,25/02/2003,2802.116667
N,Norte,26/02/2003,2804.1125
N,Norte,27/02/2003,2817.8
N,Norte,28/02/2003,2812.916667
N,Norte,01/03/2003,2705.229167
N,Norte,02/03/2003,2602.708333
N,Norte,03/03/2003,2664.970833
N,Norte,04/03/2003,2617.841667
N,Norte,05/03/2003,2707.008333
N,Norte,06/03/2003,2773.345833
N,Norte,07/03/2003,2800.991667
N,Norte,08/03/2003,2710.1
N,Norte,09/03/2003,2624.15
N,Norte,10/03/2003,2806.266667
N,Norte,11/03/2003,2799.420833
N,Norte,12/03/2003,2762.395833
N,Norte,13/03/2003,2740.766667
N,Norte,14/03/2003,2745.175
N,Norte,15/03/2003,2577.204167
N,Norte,16/03/2003,2451.9
N,Norte,17/03/2003,2739.445833
N,Norte,18/03/2003,2764.520833
N,Norte,19/03/2003,2729.895833
N,Norte,20/03/2003,2753.65
N,Norte,21/03/2003,2821.325
N,Norte,22/03/2003,2685.741667
N,Norte,23/03/2003,2562.35
N,Norte,24/03/2003,2778.891667
N,Norte,25/03/2003,2790.766667
N,Norte,26/03/2003,2760.4625
N,Norte,27/03/2003,2781.266667
N,Norte,28/03/2003,2772.166667
N,Norte,29/03/2003,2686.216667
N,Norte,30/03/2003,2596.195833
N,Norte,31/03/2003,2782.633333
N,Norte,01/04/2003,2791.295833
N,Norte,02/04/2003,2762.095833
N,Norte,03/04/2003,2772.645833
N,Norte,04/04/2003,2747.820833
N,Norte,05/04/2003,2693.258333
N,Norte,06/04/2003,2627.9
N,Norte,07/04/2003,2795.508333
N,Norte,08/04/2003,2821.7625
N,Norte,09/04/2003,2836.704167
N,Norte,10/04/2003,2785.108333
N,Norte,11/04/2003,2833.360833
N,Norte,12/04/2003,2760.470833
N,Norte,13/04/2003,2657.620833
N,Norte,14/04/2003,2824.775
N,Norte,15/04/2003,2820.116667
N,Norte,16/04/2003,2819.6875
N,Norte,17/04/2003,2777.654167
N,Norte,18/04/2003,2629.454167
N,Norte,19/04/2003,2686.0625
N,Norte,20/04/2003,2640.175
N,Norte,21/04/2003,2671.075
N,Norte,22/04/2003,2847.870833
N,Norte,23/04/2003,2836.904167
N,Norte,24/04/2003,2818.479167
N,Norte,25/04/2003,2844.954167
N,Norte,26/04/2003,2763.283333
N,Norte,27/04/2003,2699.9375
N,Norte,28/04/2003,2866.066667
N,Norte,29/04/2003,2921.2125
N,Norte,30/04/2003,2880.154167
N,Norte,01/05/2003,2705.5
N,Norte,02/05/2003,2787.891667
N,Norte,03/05/2003,2769.983333
N,Norte,04/05/2003,2647.083333
N,Norte,05/05/2003,2814.208333
N,Norte,06/05/2003,2838.325
N,Norte,07/05/2003,2867.566667
N,Norte,08/05/2003,2873.816667
N,Norte,09/05/2003,2844.320833
N,Norte,10/05/2003,2804.841667
N,Norte,11/05/2003,2701.629167
N,Norte,12/05/2003,2875.983333
N,Norte,13/05/2003,2808.033333
N,Norte,14/05/2003,2879.445833
N,Norte,15/05/2003,2886.166667
N,Norte,16/05/2003,2895.8375
N,Norte,17/05/2003,2787.008333
N,Norte,18/05/2003,2709.045833
N,Norte,19/05/2003,2889.541667
N,Norte,20/05/2003,2900.9125
N,Norte,21/05/2003,2925.466667
N,Norte,22/05/2003,2942.4
N,Norte,23/05/2003,2946.2125
N,Norte,24/05/2003,2857.575
N,Norte,25/05/2003,2772.2125
N,Norte,26/05/2003,2945.2125
N,Norte,27/05/2003,2938.7375
N,Norte,28/05/2003,2925.704167
N,Norte,29/05/2003,2937.279167
N,Norte,30/05/2003,2943.579167
N,Norte,31/05/2003,2834.45
N,Norte,01/06/2003,2703.658333
N,Norte,02/06/2003,2842.6125
N,Norte,03/06/2003,2876.479167
N,Norte,04/06/2003,2938.820833
N,Norte,05/06/2003,2936.8125
N,Norte,06/06/2003,2938.441667
N,Norte,07/06/2003,2788.85
N,Norte,08/06/2003,2765.070833
N,Norte,09/06/2003,2926.183333
N,Norte,10/06/2003,2913.358333
N,Norte,11/06/2003,2924.595833
N,Norte,12/06/2003,2909.370833
N,Norte,13/06/2003,2861.558333
N,Norte,14/06/2003,2822.108333
N,Norte,15/06/2003,2763.5
N,Norte,16/06/2003,2869.208333
N,Norte,17/06/2003,2905.283333
N,Norte,18/06/2003,2905.4875
N,Norte,19/06/2003,2745.870833
N,Norte,20/06/2003,2912.5125
N,Norte,21/06/2003,2822.954167
N,Norte,22/06/2003,2718.691667
N,Norte,23/06/2003,2906.1125
N,Norte,24/06/2003,2943.766667
N,Norte,25/06/2003,2965.15
N,Norte,26/06/2003,2951.554167
N,Norte,27/06/2003,2939.420833
N,Norte,28/06/2003,2819.083333
N,Norte,29/06/2003,2699.229167
N,Norte,30/06/2003,2868.029167
N,Norte,01/07/2003,2845.845833
N,Norte,02/07/2003,2851.608333
N,Norte,03/07/2003,2864.9
N,Norte,04/07/2003,2898.725
N,Norte,05/07/2003,2814.979167
N,Norte,06/07/2003,2734.6625
N,Norte,07/07/2003,2903.783333
N,Norte,08/07/2003,2890.704167
N,Norte,09/07/2003,2919.370833
N,Norte,10/07/2003,2918.945833
N,Norte,11/07/2003,2870.558333
N,Norte,12/07/2003,2810.216667
N,Norte,13/07/2003,2703.9
N,Norte,14/07/2003,2860.895833
N,Norte,15/07/2003,2878.629167
N,Norte,16/07/2003,2891.0375
N,Norte,17/07/2003,2901.858333
N,Norte,18/07/2003,2789.166667
N,Norte,19/07/2003,2541.570833
N,Norte,20/07/2003,2454.954167
N,Norte,21/07/2003,2625.870833
N,Norte,22/07/2003,2650.555
N,Norte,23/07/2003,2657.57625
N,Norte,24/07/2003,2659.38125
N,Norte,25/07/2003,2662.379583
N,Norte,26/07/2003,2551.915
N,Norte,27/07/2003,2436.9125
N,Norte,28/07/2003,2617.280417
N,Norte,29/07/2003,2656.847917
N,Norte,30/07/2003,2630.4625
N,Norte,31/07/2003,2626.5375
N,Norte,01/08/2003,2597.054583
N,Norte,02/08/2003,2525.108333
N,Norte,03/08/2003,2414.575
N,Norte,04/08/2003,2612.984167
N,Norte,05/08/2003,2641.165417
N,Norte,06/08/2003,2644.49125
N,Norte,07/08/2003,2650.391667
N,Norte,08/08/2003,2682.798333
N,Norte,09/08/2003,2593.719583
N,Norte,10/08/2003,2488.820833
N,Norte,11/08/2003,2638.545833
N,Norte,12/08/2003,2691.629167
N,Norte,13/08/2003,2699.622917
N,Norte,14/08/2003,2723.5
N,Norte,15/08/2003,2645.141667
N,Norte,16/08/2003,2589.920833
N,Norte,17/08/2003,2496.35
N,Norte,18/08/2003,2674.115833
N,Norte,19/08/2003,2585.505417
N,Norte,20/08/2003,2634.579167
N,Norte,21/08/2003,2652.5375
N,Norte,22/08/2003,2658.277917
N,Norte,23/08/2003,2576.37625
N,Norte,24/08/2003,2458.0875
N,Norte,25/08/2003,2619.820833
N,Norte,26/08/2003,2652.9
N,Norte,27/08/2003,2689.179167
N,Norte,28/08/2003,2684.97
N,Norte,29/08/2003,2684.958333
N,Norte,30/08/2003,2556.379167
N,Norte,31/08/2003,2449.045833
N,Norte,01/09/2003,2630.588333
N,Norte,02/09/2003,2657.55875
N,Norte,03/09/2003,2690.641667
N,Norte,04/09/2003,2674.879167
N,Norte,05/09/2003,2703.529167
N,Norte,06/09/2003,2591.746667
N,Norte,07/09/2003,2508.184583
N,Norte,08/09/2003,2654.990833
N,Norte,09/09/2003,2726.5125
N,Norte,10/09/2003,2713.173333
N,Norte,11/09/2003,2743.010833
N,Norte,12/09/2003,2742.879167
N,Norte,13/09/2003,2633.485417
N,Norte,14/09/2003,2532.334583
N,Norte,15/09/2003,2720.609583
N,Norte,16/09/2003,2680.224583
N,Norte,17/09/2003,2705.994167
N,Norte,18/09/2003,2700.720417
N,Norte,19/09/2003,2714.8625
N,Norte,20/09/2003,2643.154167
N,Norte,21/09/2003,2496.860417
N,Norte,22/09/2003,2720.929167
N,Norte,23/09/2003,2712.859583
N,Norte,24/09/2003,2741.88375
N,Norte,25/09/2003,2689.7125
N,Norte,26/09/2003,2703.07125
N,Norte,27/09/2003,2581.529167
N,Norte,28/09/2003,2509.033333
N,Norte,29/09/2003,2739.48
N,Norte,30/09/2003,2717.5775
N,Norte,01/10/2003,2735.408333
N,Norte,02/10/2003,2731.266667
N,Norte,03/10/2003,2719.716667
N,Norte,04/10/2003,2617.654167
N,Norte,05/10/2003,2484.6375
N,Norte,06/10/2003,2699.725
N,Norte,07/10/2003,2714.204167
N,Norte,08/10/2003,2716.616667
N,Norte,09/10/2003,2682.166667
N,Norte,10/10/2003,2688.5
N,Norte,11/10/2003,2634.558333
N,Norte,12/10/2003,2513.766667
N,Norte,13/10/2003,2671.179167
N,Norte,14/10/2003,2717.941667
N,Norte,15/10/2003,2696.391667
N,Norte,16/10/2003,2706.25
N,Norte,17/10/2003,2688.908333
N,Norte,18/10/2003,2626.304167
N,Norte,19/10/2003,2428.395833
N,Norte,20/10/2003,2719.3
N,Norte,21/10/2003,2766.2375
N,Norte,22/10/2003,2743.016667
N,Norte,23/10/2003,2744.45
N,Norte,24/10/2003,2752.729167
N,Norte,25/10/2003,2645.390417
N,Norte,26/10/2003,2586.179167
N,Norte,27/10/2003,2732.241667
N,Norte,28/10/2003,2817.279167
N,Norte,29/10/2003,2830.425
N,Norte,30/10/2003,2863.416667
N,Norte,31/10/2003,2513.595833
N,Norte,01/11/2003,2688.65875
N,Norte,02/11/2003,2614.943333
N,Norte,03/11/2003,2823.2875
N,Norte,04/11/2003,2816.525
N,Norte,05/11/2003,2830.9875
N,Norte,06/11/2003,2877.179167
N,Norte,07/11/2003,2904.483333
N,Norte,08/11/2003,2800.741667
N,Norte,09/11/2003,2730.004167
N,Norte,10/11/2003,2885.133333
N,Norte,11/11/2003,2890.0625
N,Norte,12/11/2003,2959.633333
N,Norte,13/11/2003,2960.295833
N,Norte,14/11/2003,2952.233333
N,Norte,15/11/2003,2824.704167
N,Norte,16/11/2003,2748.070833
N,Norte,17/11/2003,2939.479167
N,Norte,18/11/2003,2980.575
N,Norte,19/11/2003,2924.8375
N,Norte,20/11/2003,2949.5
N,Norte,21/11/2003,2969.866667
N,Norte,22/11/2003,2880.970833
N,Norte,23/11/2003,2781.770833
N,Norte,24/11/2003,2967.0875
N,Norte,25/11/2003,2948.9875
N,Norte,26/11/2003,2957.666667
N,Norte,27/11/2003,2954.591667
N,Norte,28/11/2003,2956.566667
N,Norte,29/11/2003,2880.2125
N,Norte,30/11/2003,2784.970833
N,Norte,01/12/2003,2984.72875
N,Norte,02/12/2003,2980.366667
N,Norte,03/12/2003,2961.108333
N,Norte,04/12/2003,2907.804167
N,Norte,05/12/2003,2931.770833
N,Norte,06/12/2003,2861.633333
N,Norte,07/12/2003,2771.7
N,Norte,08/12/2003,2853.756667
N,Norte,09/12/2003,2938.2125
N,Norte,10/12/2003,2939.466667
N,Norte,11/12/2003,2934.3875
N,Norte,12/12/2003,2882.258333
N,Norte,13/12/2003,2719.533333
N,Norte,14/12/2003,2694.8875
N,Norte,15/12/2003,2877.783333
N,Norte,16/12/2003,2884.408333
N,Norte,17/12/2003,2909.679167
